年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,廣告及行銷專業人員(含企劃),廢棄物處理業,9,42435,42127,308
2019,公關專業人員,廢棄物處理業,… ,… ,… ,… 
2019,資訊系統分析及設計師,廢棄物處理業,… ,… ,… ,… 
2019,軟體開發及程式設計師,廢棄物處理業,… ,… ,… ,… 
2019,資料庫及網路專業人員,廢棄物處理業,… ,… ,… ,… 
2019,技術員及助理專業人員,廢棄物處理業,797,46661,35146,11515
2019,物理、化學及地球科學技術員,廢棄物處理業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),廢棄物處理業,… ,… ,… ,… 
2019,電機技術員,廢棄物處理業,65,69035,36767,32268
2019,機械技術員(含造船、輪機、鑄造),廢棄物處理業,76,76502,38862,37640
2019,化工技術員,廢棄物處理業,27,35943,34158,1785
2019,品管技術員,廢棄物處理業,— ,— ,— ,— 
2019,工管及生管技術員,廢棄物處理業,— ,— ,— ,— 
2019,製圖員,廢棄物處理業,… ,… ,… ,… 
2019,環境工程技術員,廢棄物處理業,72,49415,35680,13735
2019,焚化爐、水處理及氣(液)體設備操作員,廢棄物處理業,435,39644,33644,6000
2019,勞安及衛生技術員,廢棄物處理業,25,38450,38450,— 
2019,會計人員,廢棄物處理業,… ,… ,… ,… 
2019,工商業銷售代表(含業務員),廢棄物處理業,36,44233,34943,9290
2019,採購員,廢棄物處理業,11,33195,31914,1281
2019,專業秘書,廢棄物處理業,20,41587,38090,3497
2019,法務人員,廢棄物處理業,… ,… ,… ,… 
2019,資訊管理及維護技術員,廢棄物處理業,… ,… ,… ,… 
2019,事務支援人員,廢棄物處理業,827,33289,28027,5262
2019,總務,廢棄物處理業,32,38935,34623,4312
2019,一般辦公室事務人員(含文書),廢棄物處理業,478,33694,26888,6806
2019,資料輸入人員,廢棄物處理業,25,28888,27091,1797
2019,收帳、收費人員(含帳款催收),廢棄物處理業,6,29611,29611,— 
2019,接待員及服務台事務人員,廢棄物處理業,6,33018,33018,— 
