年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,專業秘書,皮革、毛皮及其製品製造業,53,55182,47081,8101
2019,法務人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,運動、健身及休閒娛樂指導員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,資訊管理及維護技術員,皮革、毛皮及其製品製造業,53,36585,35594,991
2019,電信技術員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,事務支援人員,皮革、毛皮及其製品製造業,5364,30943,30060,883
2019,總務,皮革、毛皮及其製品製造業,360,35356,34097,1259
2019,一般辦公室事務人員(含文書),皮革、毛皮及其製品製造業,2070,30385,29224,1161
2019,資料輸入人員,皮革、毛皮及其製品製造業,… ,… ,… ,… 
2019,收帳、收費人員(含帳款催收),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,接待員及服務台事務人員,皮革、毛皮及其製品製造業,17,27712,27712,— 
2019,總機人員,皮革、毛皮及其製品製造業,83,26225,26181,44
2019,電話及網路客服人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,統計調查訪談人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,會計助理、簿記、出納,皮革、毛皮及其製品製造業,2023,30963,30649,314
2019,統計、財務、證券及保險事務人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,存貨事務人員,皮革、毛皮及其製品製造業,285,31169,29858,1311
2019,生產及物料規劃事務人員,皮革、毛皮及其製品製造業,377,31519,29375,2144
2019,運輸事務人員(含稽查、調度、管理、航務),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,人事事務人員,皮革、毛皮及其製品製造業,100,30729,30137,592
2019,服務及銷售工作人員,皮革、毛皮及其製品製造業,389,34239,31084,3155
2019,導遊、領隊及解說員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,廚師,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,餐飲服務人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,宿舍舍監,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,按摩師,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),皮革、毛皮及其製品製造業,373,34440,31314,3126
2019,展售說明人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,電話及網路行銷人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,兒童照顧人員(含保母),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,皮革、毛皮及其製品製造業,… ,… ,… ,… 
2019,技藝、機械設備操作及組裝人員,皮革、毛皮及其製品製造業,9075,32192,29294,2898
2019,園藝及農牧業生產人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,砌磚及有關工作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,砌石、裁石及石雕人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,混凝土鋪設人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,營建木作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,絕緣材料安裝人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,油漆、噴漆人員(含裱糊工),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,金屬砂模及砂心製造人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,板金人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,金屬結構預備及組合人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,鍛造、錘造及鍛壓工作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,工具製造人員(含模具工、鉗工),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,航空器維修人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,產業用機器維修人員,皮革、毛皮及其製品製造業,63,33015,32435,580
2019,精密儀器製造及修理人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,樂器製造及調音人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,珠寶及貴金屬製作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,陶瓷製品有關工作人員(含磚瓦),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,玻璃製品製造人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,各種材質手工藝人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,印刷人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,裝訂及有關工作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,電力機械裝修人員,皮革、毛皮及其製品製造業,74,27215,26957,258
2019,電力線路裝修人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,食品、飲料試味及分級人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,木材處理、家具木工及有關工作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,皮革、毛皮及其製品製造業,59,35057,32461,2596
2019,鞣(製)革、毛皮及皮革工作人員,皮革、毛皮及其製品製造業,1884,34124,31704,2420
2019,製鞋及有關工作人員,皮革、毛皮及其製品製造業,4407,33936,31335,2601
2019,潛水人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,皮革、毛皮及其製品製造業,160,26341,24249,2092
2019,光學鏡片製作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,採礦及採石人員(含爆破人員),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,礦石及石材處理設備操作員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,水泥相關製品機械操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,金屬表面處理人員(含電鍍),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,藥品及化粧品機械操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,印刷電路板製造工,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,人造纖維製造設備操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,原油處理工,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,橡膠製品機械操作人員(含輪胎),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,電線、電纜製造工,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,塑膠製品機械操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,紙製品機械操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,纖維準備、紡紗、併紗及撚線機械操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,紡織及針織機械操作人員,皮革、毛皮及其製品製造業,… ,… ,… ,… 
2019,縫製機械操作人員(含裁縫、刺繡),皮革、毛皮及其製品製造業,1041,25282,24673,609
2019,染整機械操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,洗滌工、熨燙工,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,紙漿及造紙設備操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,包裝機械操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,半導體製品機械設備操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,組裝(現場)人員,皮革、毛皮及其製品製造業,1326,30117,23277,6840
2019,軌道車輛駕駛人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,皮革、毛皮及其製品製造業,45,26495,26495,— 
2019,大客、貨車駕駛人員,皮革、毛皮及其製品製造業,… ,… ,… ,… 
2019,推土、吊車、起重機等移運設備操作人員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,電池製造工,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,基層技術工及勞力工,皮革、毛皮及其製品製造業,929,26997,23505,3492
2019,清潔及家事工作人員(含建築清潔工),皮革、毛皮及其製品製造業,36,34388,26635,7753
2019,勞力工,皮革、毛皮及其製品製造業,893,26699,23379,3320
2019,理貨員,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,廢棄物收集工及回收資源分類工,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,停車場管理工,皮革、毛皮及其製品製造業,— ,— ,— ,— 
2019,主管及監督人員,木竹製品製造業,2125,58393,55473,2920
2019,高階主管(總經理及總執行長),木竹製品製造業,45,111382,104028,7354
2019,中階主管(經理),木竹製品製造業,455,62827,61801,1026
2019,監督人員(含現場及辦公室主任、科/股長),木竹製品製造業,1625,55684,52357,3327
2019,專業人員,木竹製品製造業,106,46508,42490,4018
2019,農、林、漁、牧業專業人員,木竹製品製造業,— ,— ,— ,— 
2019,品管工程師,木竹製品製造業,10,49575,45392,4183
2019,工管及生管工程師,木竹製品製造業,18,45380,44294,1086
2019,土木及水利工程師,木竹製品製造業,— ,— ,— ,— 
2019,環境工程師,木竹製品製造業,— ,— ,— ,— 
2019,航空機械工程師,木竹製品製造業,— ,— ,— ,— 
2019,冷凍空調工程師,木竹製品製造業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),木竹製品製造業,— ,— ,— ,— 
2019,食品工程師,木竹製品製造業,— ,— ,— ,— 
2019,化工工程師,木竹製品製造業,— ,— ,— ,— 
2019,地質、採礦、鑽探、冶金工程師,木竹製品製造業,— ,— ,— ,— 
2019,紡織工程師,木竹製品製造業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,木竹製品製造業,— ,— ,— ,— 
2019,生物科學工程師,木竹製品製造業,— ,— ,— ,— 
2019,光學工程師,木竹製品製造業,— ,— ,— ,— 
2019,電機工程師,木竹製品製造業,8,82960,53649,29311
2019,電子工程師,木竹製品製造業,— ,— ,— ,— 
2019,電信工程師,木竹製品製造業,— ,— ,— ,— 
2019,建築工程師(含建築師),木竹製品製造業,— ,— ,— ,— 
2019,平面及多媒體設計師,木竹製品製造業,— ,— ,— ,— 
2019,產品及服裝設計師(含工業設計),木竹製品製造業,— ,— ,— ,— 
2019,醫師,木竹製品製造業,— ,— ,— ,— 
2019,護理人員,木竹製品製造業,— ,— ,— ,— 
2019,獸醫師,木竹製品製造業,— ,— ,— ,— 
2019,藥事人員(含藥師),木竹製品製造業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),木竹製品製造業,24,49343,46680,2663
2019,營養師,木竹製品製造業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),木竹製品製造業,— ,— ,— ,— 
2019,風險控管人員,木竹製品製造業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,木竹製品製造業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),木竹製品製造業,… ,… ,… ,… 
2019,稽核人員,木竹製品製造業,— ,— ,— ,— 
2019,人力資源管理師,木竹製品製造業,… ,… ,… ,… 
2019,廣告及行銷專業人員(含企劃),木竹製品製造業,26,36297,34293,2004
2019,公關專業人員,木竹製品製造業,— ,— ,— ,— 
2019,資訊系統分析及設計師,木竹製品製造業,6,39257,39257,— 
2019,軟體開發及程式設計師,木竹製品製造業,— ,— ,— ,— 
2019,資料庫及網路專業人員,木竹製品製造業,8,38050,37479,571
2019,律師及相關專業人員,木竹製品製造業,— ,— ,— ,— 
2019,專利工程師及公證人,木竹製品製造業,— ,— ,— ,— 
2019,社工、心理專業人員(含諮商人員),木竹製品製造業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,木竹製品製造業,— ,— ,— ,— 
2019,翻譯人員,木竹製品製造業,— ,— ,— ,— 
2019,技術員及助理專業人員,木竹製品製造業,1468,38092,32491,5601
2019,營建工程技術員(含建築、土木、景觀、測量、水利),木竹製品製造業,— ,— ,— ,— 
2019,電機技術員,木竹製品製造業,80,42799,33474,9325
2019,電子技術員,木竹製品製造業,— ,— ,— ,— 
2019,航空機械技術員,木竹製品製造業,— ,— ,— ,— 
2019,冷凍空調技術員,木竹製品製造業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),木竹製品製造業,353,45032,30081,14951
2019,食品技術員,木竹製品製造業,— ,— ,— ,— 
2019,化工技術員,木竹製品製造業,— ,— ,— ,— 
2019,品管技術員,木竹製品製造業,261,33993,30463,3530
2019,工管及生管技術員,木竹製品製造業,95,36430,29968,6462
